"Player","Team","REC","YDS","TDS","ATT","YDS","TDS","FL","FPTS"
"","high","3.3","41.0","0.2","0.0","0.6","0.0","0.0","6.1"
"","low","0.0","16.8","0.0","0.0","0.0","0.0","0.0","2.7"
"Ty Scott","KC","2.0","22.2","0.2","0.0","0.9","0.0","0.0","4.3"
"","high","2.0","22.2","0.2","0.0","0.9","0.0","0.0","6.3"
"","low","2.0","22.2","0.2","0.0","0.9","0.0","0.0","6.3"
"Kawaan Baker","NO","1.6","20.0","0.2","0.0","0.0","0.0","0.0","3.8"
"","high","1.6","20.0","0.2","0.0","0.0","0.0","0.0","3.4"
"","low","1.6","20.0","0.2","0.0","0.0","0.0","0.0","3.4"
"Breshad Perriman","IND","1.1","16.3","0.1","0.0","0.7","0.0","0.0","2.8"
"","high","1.1","16.3","0.1","0.0","0.7","0.0","0.0","3.8"
"","low","1.1","16.3","0.1","0.0","0.7","0.0","0.0","3.8"
"Ronnie Bell","SF","0.7","14.0","0.1","0.0","1.2","0.0","0.0","2.2"
"","high","0.7","14.0","0.1","0.0","1.2","0.0","0.0","3.1"
"","low","0.7","14.0","0.1","0.0","1.2","0.0","0.0","3.1"
"Jason Brownlee","NYJ","0.8","9.7","0.1","0.0","0.4","0.0","0.0","1.9"
"","high","0.8","9.7","0.1","0.0","0.4","0.0","0.0","2.7"
"","low","0.8","9.7","0.1","0.0","0.4","0.0","0.0","2.7"
"Taylor Grimes","DEN","0.3","4.8","0.0","0.0","0.3","0.0","0.0","0.8"
"","high","0.3","4.8","0.0","0.0","0.3","0.0","0.0","1.0"
"","low","0.3","4.8","0.0","0.0","0.3","0.0","0.0","1.0"
"Britain Covey","PHI","0.0","1.6","0.0","0.0","0.3","0.0","0.0","0.2"
"","high","0.0","1.6","0.0","0.0","0.3","0.0","0.0","0.2"
"","low","0.0","1.6","0.0","0.0","0.3","0.0","0.0","0.2"
"Robbie Chosen","MIA","0.0","291.2","0.2","0.8","5.6","0.0","0.2","0.0"
"","high","0.0","291.2","0.2","0.8","5.6","0.0","0.2","0.0"
"","low","0.0","291.2","0.2","0.8","5.6","0.0","0.2","0.0"
"Tyler Scott","CHI","0.0","213.7","0.0","0.9","5.3","0.0","0.1","0.0"
"","high","0.0","213.7","0.0","0.9","5.3","0.0","0.1","0.0"
"","low","0.0","213.7","0.0","0.9","5.3","0.0","0.1","0.0"
"N'Keal Harry","MIN","0.0","34.5","0.0","0.3","2.3","0.0","0.0","0.0"
"","high","0.0","34.5","0.0","0.3","2.3","0.0","0.0","0.0"
"","low","0.0","34.5","0.0","0.3","2.3","0.0","0.0","0.0"
"Parker Washington","JAC","0.0","141.2","0.0","0.6","3.6","0.0","0.1","0.0"
"","high","0.0","141.2","0.0","0.6","3.6","0.0","0.1","0.0"
"","low","0.0","141.2","0.0","0.6","3.6","0.0","0.1","0.0"
"Kendric Pryor","JAC","0.0","34.9","0.0","0.1","0.9","0.0","0.0","0.0"
"","high","0.0","34.9","0.0","0.1","0.9","0.0","0.0","0.0"
"","low","0.0","34.9","0.0","0.1","0.9","0.0","0.0","0.0"
"Kayshon Boutte","NE","0.0","399.2","0.3","1.6","10.1","0.1","0.3","0.0"
"","high","0.0","399.2","0.3","1.6","10.1","0.1","0.3","0.0"
"","low","0.0","399.2","0.3","1.6","10.1","0.1","0.3","0.0"
"Demario Douglas","NE","0.0","105.5","0.0","0.4","2.7","0.0","0.1","0.0"
"","high","0.0","105.5","0.0","0.4","2.7","0.0","0.1","0.0"
"","low","0.0","105.5","0.0","0.4","2.7","0.0","0.1","0.0"
"Demetric Felton Jr.","CLE","0.0","81.8","0.0","0.3","2.1","0.0","0.1","0.0"
"","high","0.0","81.8","0.0","0.3","2.1","0.0","0.1","0.0"
"","low","0.0","81.8","0.0","0.3","2.1","0.0","0.1","0.0"
"Tim Patrick","DEN","0.0","304.4","0.1","0.0","0.0","0.0","0.0","0.0"
"","high","0.0","304.4","0.1","0.0","0.0","0.0","0.0","0.0"
"","low","0.0","304.4","0.1","0.0","0.0","0.0","0.0","0.0"
"Bryce Ford-Wheaton","NYG","0.0","81.8","0.0","0.3","2.1","0.0","0.1","0.0"
"","high","0.0","81.8","0.0","0.3","2.1","0.0","0.1","0.0"
"","low","0.0","81.8","0.0","0.3","2.1","0.0","0.1","0.0"
"Xavier Hutchinson","HOU","0.0","274.4","0.1","1.1","6.8","0.1","0.2","0.0"
"","high","0.0","274.4","0.1","1.1","6.8","0.1","0.2","0.0"
"","low","0.0","274.4","0.1","1.1","6.8","0.1","0.2","0.0"
"A.T. Perry","NO","0.0","226.0","0.0","0.9","5.6","0.0","0.2","0.0"
"","high","0.0","226.0","0.0","0.9","5.6","0.0","0.2","0.0"
"","low","0.0","226.0","0.0","0.9","5.6","0.0","0.2","0.0"
"Derius Davis","LAC","0.0","46.6","0.0","0.2","1.2","0.0","0.0","0.0"
"","high","0.0","46.6","0.0","0.2","1.2","0.0","0.0","0.0"
"","low","0.0","46.6","0.0","0.2","1.2","0.0","0.0","0.0"
"Quintez Cephus","DET","0.0","42.0","0.0","0.0","0.0","0.0","0.0","0.0"
"","high","0.0","42.0","0.0","0.0","0.0","0.0","0.0","0.0"
"","low","0.0","42.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Cedric Tillman","CLE","0.0","388.5","0.3","1.6","9.8","0.1","0.3","0.0"
"","high","0.0","388.5","0.3","1.6","9.8","0.1","0.3","0.0"
"","low","0.0","388.5","0.3","1.6","9.8","0.1","0.3","0.0"
"Andrei Iosivas","CIN","0.0","93.7","0.0","0.4","2.4","0.0","0.1","0.0"
"","high","0.0","93.7","0.0","0.4","2.4","0.0","0.1","0.0"
"","low","0.0","93.7","0.0","0.4","2.4","0.0","0.1","0.0"
"Puka Nacua","LAR","0.0","377.9","0.3","1.5","9.5","0.1","0.2","0.0"
"","high","0.0","377.9","0.3","1.5","9.5","0.1","0.2","0.0"
"","low","0.0","377.9","0.3","1.5","9.5","0.1","0.2","0.0"
"Justin Shorter","BUF","0.0","81.8","0.0","0.3","2.1","0.0","0.1","0.0"
"","high","0.0","81.8","0.0","0.3","2.1","0.0","0.1","0.0"
"","low","0.0","81.8","0.0","0.3","2.1","0.0","0.1","0.0"
"Justyn Ross","KC","0.0","332.6","0.1","1.3","8.3","0.1","0.2","0.0"
"","high","0.0","332.6","0.1","1.3","8.3","0.1","0.2","0.0"
"","low","0.0","332.6","0.1","1.3","8.3","0.1","0.2","0.0"
""
""
