Player,Team,FPTS,High_FPTS,Low_FPTS,VAL,F,C,PS,Position
Jake Funk,IND,7.9,7.8,7.8,-6.7437499999999995,-6.75,-6.75,0.0,RB
Jaret Patterson,WAS,7.0,10.6,6.2,-6.8,-6.85,-6.575,0.0,RB
Adam Prentice,NO,7.0,11.1,11.1,-6.8,-6.54375,-6.54375,0.0,RB
Henry Pearson,GB,6.8,10.6,10.6,-6.8125,-6.575,-6.575,0.0,RB
Michael Burton,DEN,6.7,8.8,7.0,-6.81875,-6.8,-6.6875,0.0,RB
Jack Colletto,SF,5.7,9.4,9.4,-6.88125,-6.6499999999999995,-6.6499999999999995,0.0,RB
Jason Huntley,IND,5.6,7.8,3.6,-6.8875,-7.0125,-6.75,0.0,RB
Khari Blasingame,CHI,5.3,7.7,5.1,-6.90625,-6.91875,-6.75625,0.0,RB
Jakob Johnson,LV,5.2,9.8,9.8,-6.9125,-6.625,-6.625,0.0,RB
Keith Smith,ATL,5.1,7.7,4.6,-6.91875,-6.95,-6.75625,0.0,RB
Ellis Merriweather,NO,2.3,2.8,2.8,-7.09375,-7.0625,-7.0625,0.0,RB
Tyler Goodson,GB,2.2,2.7,2.7,-7.1,-7.06875,-7.06875,0.0,RB
Khalan Laborn,SF,1.3,1.9,1.9,-7.15625,-7.1187499999999995,-7.1187499999999995,0.0,RB
Nick Bellore,SEA,0.0,17.8,17.8,-7.2375,-6.125,-6.125,0.0,RB
Mohamed Ibrahim,DET,0.0,0.0,0.0,-7.2375,-7.2375,-7.2375,0.0,RB
Jaleel McLaughlin,DEN,0.0,0.0,0.0,-7.2375,-7.2375,-7.2375,0.0,RB
Keaton Mitchell,BAL,0.0,0.0,0.0,-7.2375,-7.2375,-7.2375,0.0,RB
Justin Jefferson,MIN,258.6,338.1,234.9,8.58125,7.1000000000000005,13.55,95.0,WR
Ja'Marr Chase,CIN,252.3,366.2,218.5,8.1875,6.075,15.306249999999999,89.0,WR
Tyreek Hill,MIA,247.6,365.8,205.7,7.89375,5.2749999999999995,15.28125,85.0,WR
Cooper Kupp,LAR,246.7,355.9,220.8,7.8374999999999995,6.218750000000001,14.662499999999998,80.0,WR
CeeDee Lamb,DAL,229.9,348.7,194.6,6.7875000000000005,4.58125,14.212499999999999,75.0,WR
Stefon Diggs,BUF,227.0,309.6,203.4,6.60625,5.1312500000000005,11.76875,71.0,WR
Davante Adams,LV,221.6,288.8,207.6,6.26875,5.39375,10.46875,67.0,WR
A.J. Brown,PHI,212.0,257.8,203.6,5.66875,5.14375,8.53125,64.0,WR
Amon-Ra St. Brown,DET,209.2,327.1,186.1,5.4937499999999995,4.05,12.8625,60.0,WR
