Player,Team,FPTS,High_FPTS,Low_FPTS,VAL,F,C,PS,Position
Khari Blasingame,CHI,5.3,7.7,5.1,-7.7437499999999995,-7.75625,-7.593749999999999,0.0,RB
Jakob Johnson,LV,5.2,9.8,9.8,-7.749999999999999,-7.4624999999999995,-7.4624999999999995,0.0,RB
Keith Smith,ATL,5.1,7.7,4.6,-7.75625,-7.7875,-7.593749999999999,0.0,RB
Ellis Merriweather,NO,2.3,2.8,2.8,-7.9312499999999995,-7.8999999999999995,-7.8999999999999995,0.0,RB
Tyler Goodson,GB,2.2,2.7,2.7,-7.937499999999999,-7.906249999999999,-7.906249999999999,0.0,RB
Nick Bellore,SEA,0.0,17.8,17.8,-8.075,-6.9624999999999995,-6.9624999999999995,0.0,RB
Keaton Mitchell,BAL,0.0,0.0,0.0,-8.075,-8.075,-8.075,0.0,RB
Jaleel McLaughlin,DEN,0.0,0.0,0.0,-8.075,-8.075,-8.075,0.0,RB
Justin Jefferson,MIN,256.3,338.2,235.0,7.5875,6.25625,12.706249999999999,94.0,WR
Ja'Marr Chase,CIN,251.7,366.9,219.1,7.299999999999999,5.262499999999999,14.499999999999998,88.0,WR
Cooper Kupp,LAR,248.4,355.5,220.4,7.09375,5.34375,13.7875,82.0,WR
Tyreek Hill,MIA,245.2,365.4,205.3,6.893749999999999,4.4,14.406249999999998,76.0,WR
CeeDee Lamb,DAL,231.0,349.2,195.0,6.00625,3.7562499999999996,13.393749999999999,71.0,WR
Stefon Diggs,BUF,227.9,309.6,203.4,5.8125,4.28125,10.918750000000001,66.0,WR
Davante Adams,LV,216.2,288.1,206.8,5.081249999999999,4.49375,9.575000000000001,62.0,WR
Amon-Ra St. Brown,DET,211.4,327.8,186.7,4.78125,3.237499999999999,12.05625,58.0,WR
A.J. Brown,PHI,210.0,257.3,203.1,4.69375,4.262499999999999,7.65,55.0,WR
Jaylen Waddle,MIA,200.1,285.6,178.0,4.074999999999999,2.6937499999999996,9.418750000000001,51.0,WR
Garrett Wilson,NYJ,191.2,257.0,180.5,3.518749999999999,2.8499999999999996,7.63125,48.0,WR
Chris Olave,NO,190.0,281.7,164.9,3.4437499999999996,1.875,9.174999999999999,45.0,WR
Deebo Samuel,SF,189.6,271.7,167.1,3.4187499999999993,2.0124999999999993,8.549999999999999,43.0,WR
Calvin Ridley,JAC,189.2,283.9,168.5,3.393749999999999,2.0999999999999996,9.312499999999998,40.0,WR
Tee Higgins,CIN,188.7,269.7,166.3,3.362499999999999,1.9625000000000004,8.424999999999999,37.0,WR
Amari Cooper,CLE,186.2,268.0,171.7,3.206249999999999,2.299999999999999,8.31875,34.0,WR
DeVonta Smith,PHI,184.0,267.9,168.5,3.0687499999999996,2.0999999999999996,8.312499999999998,32.0,WR
DK Metcalf,SEA,180.2,258.3,155.2,2.831249999999999,1.268749999999999,7.7125,30.0,WR
Christian Watson,GB,178.9,251.7,168.2,2.75,2.081249999999999,7.299999999999999,27.0,WR
Keenan Allen,LAC,177.3,262.6,158.4,2.6500000000000004,1.46875,7.981250000000001,25.0,WR
Jerry Jeudy,DEN,175.4,245.9,158.0,2.53125,1.4437499999999996,6.9375,23.0,WR
Mike Evans,TB,172.5,264.5,145.1,2.3499999999999996,0.6374999999999993,8.1,21.0,WR
DeAndre Hopkins,TEN,172.5,250.6,161.4,2.3499999999999996,1.65625,7.231249999999999,19.0,WR
Christian Kirk,JAC,171.6,256.5,154.9,2.2937499999999993,1.25,7.6,17.0,WR
Chris Godwin,TB,171.1,273.6,143.9,2.2624999999999993,0.5625,8.668750000000001,15.0,WR
Mike Williams,LAC,170.4,255.2,143.9,2.21875,0.5625,7.518749999999999,14.0,WR
Terry McLaurin,WAS,170.1,255.2,144.4,2.1999999999999993,0.59375,7.518749999999999,12.0,WR
Drake London,ATL,161.6,238.5,153.9,1.6687499999999993,1.1875,6.475,10.0,WR
Tyler Lockett,SEA,160.8,223.4,142.3,1.6187500000000004,0.46250000000000036,5.53125,9.0,WR
DJ Moore,CHI,160.8,211.8,155.7,1.6187500000000004,1.299999999999999,4.80625,8.0,WR
Marquise Brown,ARI,159.7,216.3,145.8,1.549999999999999,0.6812500000000004,5.0875,6.0,WR
Brandin Cooks,DAL,157.8,265.4,133.7,1.4312500000000004,-0.07500000000000107,8.156249999999998,5.0,WR
Brandon Aiyuk,SF,155.7,225.0,138.3,1.299999999999999,0.21250000000000036,5.63125,4.0,WR
Michael Pittman Jr.,IND,152.2,245.3,116.4,1.081249999999999,-1.15625,6.9,3.0,WR
Diontae Johnson,PIT,151.4,229.8,128.6,1.03125,-0.3937500000000007,5.93125,2.0,WR
Jahan Dotson,WAS,151.2,221.3,140.7,1.018749999999999,0.36249999999999893,5.4,2.0,WR
Gabe Davis,BUF,144.1,211.0,128.9,0.5749999999999993,-0.375,4.75625,1.0,WR
George Pickens,PIT,142.2,190.8,134.2,0.45624999999999893,-0.043750000000001066,3.4937500000000004,1.0,WR
Jordan Addison,MIN,141.0,183.9,133.9,0.38124999999999964,-0.0625,3.0625,0.0,WR
JuJu Smith-Schuster,NE,139.6,234.4,118.6,0.2937499999999993,-1.0187500000000007,6.21875,0.0,WR
Michael Thomas,NO,139.0,238.1,128.4,0.25624999999999964,-0.40625,6.449999999999999,-0.0,WR
Treylon Burks,TEN,134.9,173.6,112.9,0.0,-1.375,2.4187499999999993,-0.0,WR
Jaxon Smith-Njigba,SEA,133.6,178.3,120.9,-0.08125000000000071,-0.875,2.7125000000000004,0.0,WR
Courtland Sutton,DEN,129.5,186.8,113.8,-0.33750000000000036,-1.3187500000000005,3.2437500000000004,0.0,WR
Zay Flowers,BAL,129.4,178.8,121.6,-0.34375,-0.8312500000000007,2.7437500000000004,0.0,WR
Nico Collins,HOU,128.5,204.6,118.3,-0.40000000000000036,-1.0375000000000005,4.356249999999999,0.0,WR
Jakobi Meyers,LV,126.6,207.4,117.2,-0.5187500000000007,-1.1062500000000002,4.53125,0.0,WR
Rondale Moore,ARI,126.1,215.9,102.3,-0.5500000000000007,-2.0375000000000005,5.0625,0.0,WR
Kadarius Toney,KC,124.9,214.5,109.6,-0.625,-1.5812500000000007,4.975,0.0,WR
Zay Jones,JAC,121.0,206.1,105.0,-0.8687500000000004,-1.8687500000000004,4.449999999999999,0.0,WR
Tyler Boyd,CIN,120.9,202.8,111.4,-0.875,-1.46875,4.24375,0.0,WR
Allen Lazard,NYJ,120.7,171.1,114.7,-0.8875000000000002,-1.2625000000000002,2.2624999999999993,0.0,WR
Marquez Valdes-Scantling,KC,117.9,189.2,93.5,-1.0625,-2.5875000000000004,3.393749999999999,0.0,WR
Rashod Bateman,BAL,117.1,172.7,110.9,-1.1125000000000007,-1.5,2.362499999999999,0.0,WR
DJ Chark Jr.,CAR,116.1,167.8,109.4,-1.1750000000000007,-1.59375,2.0562500000000004,0.0,WR
Quentin Johnston,LAC,115.8,166.2,111.0,-1.1937500000000005,-1.4937500000000004,1.956249999999999,0.0,WR
DeVante Parker,NE,115.4,201.7,97.3,-1.21875,-2.3500000000000005,4.174999999999999,0.0,WR
Romeo Doubs,GB,115.2,174.7,106.0,-1.2312500000000002,-1.8062500000000004,2.487499999999999,0.0,WR
Darnell Mooney,CHI,115.1,188.1,102.5,-1.2375000000000007,-2.0250000000000004,3.3249999999999993,0.0,WR
Adam Thielen,CAR,113.3,169.1,102.1,-1.3500000000000005,-2.0500000000000007,2.1374999999999993,0.0,WR
Hunter Renfrow,LV,111.6,194.5,99.4,-1.4562500000000007,-2.21875,3.7249999999999996,0.0,WR
Donovan Peoples-Jones,CLE,110.4,163.4,100.5,-1.53125,-2.1500000000000004,1.78125,0.0,WR
Jonathan Mingo,CAR,109.8,174.4,101.5,-1.5687500000000005,-2.0875000000000004,2.46875,0.0,WR
Jameson Williams,DET,108.8,147.3,107.8,-1.6312500000000005,-1.6937500000000005,0.7750000000000004,0.0,WR
Skyy Moore,KC,108.1,147.0,106.6,-1.6750000000000007,-1.7687500000000007,0.7562499999999996,0.0,WR
Van Jefferson,LAR,105.4,168.6,91.1,-1.84375,-2.7375000000000007,2.1062499999999993,0.0,WR
Isaiah Hodgins,NYG,105.0,192.1,69.9,-1.8687500000000004,-4.0625,3.5749999999999993,0.0,WR
K.J. Osborn,MIN,104.5,183.9,84.0,-1.9000000000000004,-3.1812500000000004,3.0625,0.0,WR
Curtis Samuel,WAS,104.4,146.6,90.4,-1.90625,-2.78125,0.7312499999999993,0.0,WR
Michael Gallup,DAL,104.3,135.1,85.9,-1.9125000000000005,-3.0625,0.01249999999999929,0.0,WR
Robert Woods,HOU,102.1,187.6,83.8,-2.0500000000000007,-3.1937500000000005,3.2937499999999993,0.0,WR
Elijah Moore,CLE,100.7,155.6,78.5,-2.1375,-3.5250000000000004,1.2937499999999993,0.0,WR
Jayden Reed,GB,100.6,146.5,103.2,-2.1437500000000007,-1.9812500000000002,0.7249999999999996,0.0,WR
Rashid Shaheed,NO,99.4,140.5,84.1,-2.21875,-3.1750000000000007,0.34999999999999964,0.0,WR
John Metchie III,HOU,98.6,170.7,75.2,-2.2687500000000007,-3.73125,2.237499999999999,0.0,WR
Russell Gage,TB,97.4,172.9,92.7,-2.34375,-2.6375,2.375,0.0,WR
Odell Beckham Jr.,BAL,94.3,132.1,68.6,-2.5375000000000005,-4.143750000000001,-0.1750000000000007,0.0,WR
Greg Dortch,ARI,93.2,166.7,74.9,-2.60625,-3.75,1.987499999999999,0.0,WR
Alec Pierce,IND,92.1,142.0,68.6,-2.6750000000000007,-4.143750000000001,0.44374999999999964,0.0,WR
Mecole Hardman Jr.,NYJ,90.4,131.5,83.8,-2.78125,-3.1937500000000005,-0.21250000000000036,0.0,WR
Darius Slayton,NYG,90.4,140.0,78.0,-2.78125,-3.5562500000000004,0.31874999999999964,0.0,WR
Khalil Shakir,BUF,90.3,134.7,95.1,-2.7875000000000005,-2.4875000000000007,-0.012500000000001066,0.0,WR
Mack Hollins,ATL,89.1,156.0,85.1,-2.8625000000000007,-3.1125000000000007,1.3187499999999996,0.0,WR
Allen Robinson II,PIT,88.0,165.4,72.1,-2.9312500000000004,-3.9250000000000007,1.90625,0.0,WR
Chase Claypool,CHI,87.7,129.9,75.6,-2.95,-3.7062500000000007,-0.3125,0.0,WR
Corey Davis,NYJ,87.7,130.7,82.4,-2.95,-3.28125,-0.26250000000000107,0.0,WR
Marvin Jones Jr.,DET,85.4,138.5,78.0,-3.09375,-3.5562500000000004,0.22499999999999964,0.0,WR
Rashee Rice,KC,84.1,117.7,69.0,-3.1750000000000007,-4.11875,-1.0750000000000002,0.0,WR
Parris Campbell,NYG,78.2,116.4,55.8,-3.54375,-4.9437500000000005,-1.15625,0.0,WR
Joshua Palmer,LAC,77.2,114.4,52.1,-3.60625,-5.175000000000001,-1.28125,0.0,WR
Wan'Dale Robinson,NYG,74.7,120.3,61.7,-3.7625,-4.575,-0.9125000000000005,0.0,WR
Tyquan Thornton,NE,73.6,112.5,59.8,-3.8312500000000007,-4.6937500000000005,-1.4000000000000004,0.0,WR
Ben Skowronek,LAR,72.8,134.6,56.1,-3.8812500000000005,-4.925000000000001,-0.01875000000000071,0.0,WR
Josh Reynolds,DET,72.5,103.1,76.5,-3.9000000000000004,-3.6500000000000004,-1.9875000000000007,0.0,WR
Jalin Hyatt,NYG,72.5,109.4,50.0,-3.9000000000000004,-5.30625,-1.59375,0.0,WR
Kendrick Bourne,NE,70.0,88.4,75.4,-4.05625,-3.71875,-2.90625,0.0,WR
Nick Westbrook-Ikhine,TEN,69.1,106.8,55.0,-4.112500000000001,-4.99375,-1.7562500000000005,0.0,WR
Marvin Mims Jr.,DEN,61.2,97.2,18.9,-4.60625,-7.25,-2.35625,0.0,WR
Terrace Marshall Jr.,CAR,61.2,96.4,48.1,-4.60625,-5.425000000000001,-2.40625,0.0,WR
Richie James Jr.,KC,58.8,99.4,28.1,-4.7562500000000005,-6.675000000000001,-2.21875,0.0,WR
Sterling Shepard,NYG,57.2,86.3,36.5,-4.85625,-6.15,-3.0375000000000005,0.0,WR
Isaiah McKenzie,IND,56.7,81.0,61.3,-4.8875,-4.6000000000000005,-3.3687500000000004,0.0,WR
Laviska Shenault Jr.,CAR,54.3,76.2,61.2,-5.0375000000000005,-4.60625,-3.66875,0.0,WR
Tutu Atwell,LAR,52.4,66.3,45.1,-5.15625,-5.612500000000001,-4.2875000000000005,0.0,WR
Josh Downs,IND,52.0,96.3,41.3,-5.18125,-5.8500000000000005,-2.4125000000000005,0.0,WR
Braxton Berrios,MIA,46.6,106.8,14.9,-5.518750000000001,-7.5,-1.7562500000000005,0.0,WR
Chris Moore,TEN,44.7,62.6,35.4,-5.6375,-6.21875,-4.518750000000001,0.0,WR
Quez Watkins,PHI,44.1,78.1,27.4,-5.675000000000001,-6.71875,-3.5500000000000007,0.0,WR
Tank Dell,HOU,42.0,69.4,33.0,-5.80625,-6.36875,-4.09375,0.0,WR
Marquez Callaway,DEN,41.8,105.2,22.7,-5.8187500000000005,-7.0125,-1.8562500000000002,0.0,WR
Noah Brown,HOU,41.7,53.4,49.0,-5.825,-5.36875,-5.09375,0.0,WR
Olamide Zaccheaus,PHI,41.5,68.2,14.5,-5.8375,-7.525,-4.16875,0.0,WR
Jauan Jennings,SF,40.6,85.1,29.1,-5.893750000000001,-6.612500000000001,-3.1125000000000007,0.0,WR
Amari Rodgers,IND,39.8,128.5,14.9,-5.9437500000000005,-7.5,-0.40000000000000036,0.0,WR
Demarcus Robinson,LAR,39.6,68.3,38.1,-5.956250000000001,-6.050000000000001,-4.1625000000000005,0.0,WR
Michael Wilson,ARI,39.4,63.3,47.4,-5.96875,-5.46875,-4.4750000000000005,0.0,WR
Kalif Raymond,DET,38.3,98.8,18.4,-6.0375000000000005,-7.28125,-2.2562500000000005,0.0,WR
Samori Toure,GB,38.3,61.1,26.2,-6.0375000000000005,-6.79375,-4.612500000000001,0.0,WR
Marquise Goodwin,CLE,37.9,66.9,15.6,-6.0625,-7.456250000000001,-4.25,0.0,WR
Charlie Jones,CIN,37.4,66.9,14.9,-6.09375,-7.5,-4.25,0.0,WR
Randall Cobb,NYJ,37.2,71.7,30.3,-6.10625,-6.5375000000000005,-3.95,0.0,WR
Cedrick Wilson Jr.,MIA,35.8,56.2,33.2,-6.1937500000000005,-6.35625,-4.91875,0.0,WR
Cole Beasley,NYG,35.1,88.0,13.0,-6.237500000000001,-7.61875,-2.9312500000000004,0.0,WR
Cade Johnson,SEA,35.0,51.6,51.6,-6.24375,-5.206250000000001,-5.206250000000001,0.0,WR
Jalen Guyton,LAC,34.3,58.9,15.0,-6.2875000000000005,-7.49375,-4.75,0.0,WR
Devin Duvernay,BAL,33.6,69.5,11.5,-6.331250000000001,-7.7125,-4.0875,0.0,WR
Kyle Philips,TEN,31.5,53.4,23.1,-6.4625,-6.987500000000001,-5.09375,0.0,WR
Justin Watson,KC,30.8,64.3,21.1,-6.5062500000000005,-7.112500000000001,-4.4125000000000005,0.0,WR
David Bell,CLE,30.6,60.7,24.9,-6.518750000000001,-6.875,-4.6375,0.0,WR
Cody Chrest,GB,30.1,43.7,43.7,-6.550000000000001,-5.7,-5.7,0.0,WR
Trent Sherfield,BUF,27.1,59.5,14.7,-6.737500000000001,-7.5125,-4.7125,0.0,WR
Trey Palmer,TB,27.0,31.8,29.2,-6.74375,-6.60625,-6.4437500000000005,0.0,WR
Dyami Brown,WAS,26.4,40.3,18.2,-6.78125,-7.29375,-5.9125000000000005,0.0,WR
Tre Nixon,NE,24.8,34.9,34.9,-6.8812500000000005,-6.25,-6.25,0.0,WR
Jamal Agnew,JAC,24.7,71.0,14.7,-6.8875,-7.5125,-3.9937500000000004,0.0,WR
Zach Pascal,ARI,24.7,37.7,20.6,-6.8875,-7.143750000000001,-6.075,0.0,WR
KhaDarel Hodge,ATL,24.6,70.9,10.3,-6.893750000000001,-7.7875000000000005,-4.0,0.0,WR
Lynn Bowden Jr.,NO,24.6,36.2,36.2,-6.893750000000001,-6.16875,-6.16875,0.0,WR
Calvin Austin III,PIT,24.0,35.9,23.5,-6.93125,-6.9625,-6.1875,0.0,WR
Steven Sims Jr.,HOU,23.5,34.0,19.5,-6.9625,-7.2125,-6.30625,0.0,WR
Dee Eskridge,SEA,23.4,39.8,15.2,-6.96875,-7.48125,-5.9437500000000005,0.0,WR
Trenton Irwin,CIN,22.8,28.2,22.9,-7.0062500000000005,-7.0,-6.66875,0.0,WR
Shi Smith,CAR,20.6,38.2,16.9,-7.143750000000001,-7.375,-6.04375,0.0,WR
Greg Ward,PHI,20.6,29.9,29.9,-7.143750000000001,-6.5625,-6.5625,0.0,WR
David Moore,TB,20.2,39.7,13.2,-7.16875,-7.60625,-5.95,0.0,WR
Andre Baccellia,ARI,18.7,18.5,18.5,-7.2625,-7.275,-7.275,0.0,WR
Jalen Nailor,MIN,18.3,45.8,10.7,-7.2875000000000005,-7.7625,-5.5687500000000005,0.0,WR
Tre Tucker,LV,17.9,32.3,17.4,-7.3125,-7.34375,-6.4125000000000005,0.0,WR
Damiere Byrd,CAR,17.5,20.4,19.2,-7.3375,-7.23125,-7.15625,0.0,WR
DeAndre Carter,LV,17.3,43.2,9.2,-7.3500000000000005,-7.85625,-5.73125,0.0,WR
Deven Thompkins,TB,16.8,35.4,8.3,-7.3812500000000005,-7.9125000000000005,-6.21875,0.0,WR
Nelson Agholor,BAL,16.8,51.2,7.0,-7.3812500000000005,-7.99375,-5.23125,0.0,WR
Kendall Hinton,DEN,16.8,41.2,10.9,-7.3812500000000005,-7.75,-5.85625,0.0,WR
Brandon Powell,MIN,16.7,43.4,11.6,-7.3875,-7.706250000000001,-5.71875,0.0,WR
Phillip Dorsett II,LV,16.5,48.9,9.6,-7.4,-7.831250000000001,-5.375,0.0,WR
Equanimeous St. Brown,CHI,16.1,42.8,7.4,-7.425000000000001,-7.96875,-5.7562500000000005,0.0,WR
Scott Miller,ATL,15.7,31.8,9.8,-7.45,-7.8187500000000005,-6.4437500000000005,0.0,WR
Denzel Mims,DET,15.3,21.7,14.5,-7.4750000000000005,-7.525,-7.075,0.0,WR
Velus Jones Jr.,CHI,14.9,26.8,9.7,-7.5,-7.825,-6.7562500000000005,0.0,WR
Cody Thompson,SEA,14.5,14.4,14.4,-7.525,-7.53125,-7.53125,0.0,WR
Jalen Tolbert,DAL,14.1,34.3,7.7,-7.550000000000001,-7.95,-6.2875000000000005,0.0,WR
Tre'Quan Smith,NO,13.8,26.1,8.5,-7.5687500000000005,-7.9,-6.800000000000001,0.0,WR
Jamison Crowder,NYG,13.5,32.3,6.1,-7.5875,-8.05,-6.4125000000000005,0.0,WR
Deonte Harty,BUF,13.4,43.8,5.4,-7.59375,-8.09375,-5.6937500000000005,0.0,WR
Kaylon Geiger Sr.,TB,13.4,18.9,18.9,-7.59375,-7.25,-7.25,0.0,WR
Ashton Dulin,IND,13.2,20.2,13.7,-7.60625,-7.575,-7.16875,0.0,WR
Bryan Edwards,NO,12.8,28.5,5.6,-7.6312500000000005,-8.08125,-6.65,0.0,WR
Dontayvion Wicks,GB,12.4,18.8,16.8,-7.65625,-7.3812500000000005,-7.2562500000000005,0.0,WR
Jakeem Grant Sr.,CLE,12.2,24.1,6.8,-7.66875,-8.00625,-6.925000000000001,0.0,WR
Montrell Washington,DEN,11.7,13.1,12.7,-7.7,-7.6375,-7.612500000000001,0.0,WR
Jalen Reagor,MIN,11.5,14.5,13.0,-7.7125,-7.61875,-7.525,0.0,WR
Dante Pettis,CHI,11.5,30.7,7.2,-7.7125,-7.98125,-6.5125,0.0,WR
Simi Fehoko,DAL,11.4,21.2,8.7,-7.71875,-7.8875,-7.10625,0.0,WR
Byron Pringle,WAS,11.1,14.0,10.6,-7.737500000000001,-7.768750000000001,-7.55625,0.0,WR
Ronnie Bell,SF,10.5,15.1,15.1,-7.775,-7.487500000000001,-7.487500000000001,0.0,WR
Ray-Ray McCloud III,SF,10.0,17.4,8.4,-7.80625,-7.90625,-7.34375,0.0,WR
Lance McCutcheon,LAR,9.9,12.5,8.2,-7.8125,-7.91875,-7.65,0.0,WR
Darrius Shepherd,LAC,9.9,14.6,14.6,-7.8125,-7.518750000000001,-7.518750000000001,0.0,WR
Kevin Austin Jr.,JAC,9.8,14.2,14.2,-7.8187500000000005,-7.54375,-7.54375,0.0,WR
Jalen Virgil,DEN,9.5,9.3,9.3,-7.8375,-7.8500000000000005,-7.8500000000000005,0.0,WR
River Cracraft,MIA,8.8,19.8,5.9,-7.8812500000000005,-8.0625,-7.1937500000000005,0.0,WR
KaVontae Turpin,DAL,8.8,13.7,7.6,-7.8812500000000005,-7.956250000000001,-7.575,0.0,WR
Gunner Olszewski,PIT,8.6,12.8,6.2,-7.893750000000001,-8.043750000000001,-7.6312500000000005,0.0,WR
Maurice Alexander,DET,8.6,8.3,8.3,-7.893750000000001,-7.9125000000000005,-7.9125000000000005,0.0,WR
Trinity Benson,DET,8.4,8.1,8.1,-7.90625,-7.925000000000001,-7.925000000000001,0.0,WR
Isaiah Coulter,BUF,8.2,7.8,7.8,-7.91875,-7.9437500000000005,-7.9437500000000005,0.0,WR
Dezmon Patmon,BUF,8.2,7.8,7.8,-7.91875,-7.9437500000000005,-7.9437500000000005,0.0,WR
Easop Winston Jr.,SEA,8.1,12.6,7.2,-7.925000000000001,-7.98125,-7.643750000000001,0.0,WR
Stanley Morgan Jr.,CIN,8.1,7.8,7.8,-7.925000000000001,-7.9437500000000005,-7.9437500000000005,0.0,WR
Dennis Houston,DAL,8.0,7.6,7.6,-7.93125,-7.956250000000001,-7.956250000000001,0.0,WR
Seth Williams,JAC,7.9,8.0,8.0,-7.9375,-7.93125,-7.93125,0.0,WR
Matthew Slater,NE,7.9,10.7,6.3,-7.9375,-8.0375,-7.7625,0.0,WR
KeeSean Johnson,BUF,7.8,7.4,7.4,-7.9437500000000005,-7.96875,-7.96875,0.0,WR
Jacob Harris,JAC,7.8,7.9,7.9,-7.9437500000000005,-7.9375,-7.9375,0.0,WR
Joe Reed,CHI,7.6,12.0,4.9,-7.956250000000001,-8.125,-7.68125,0.0,WR
Andy Isabella,BUF,7.5,8.5,7.4,-7.9625,-7.96875,-7.9,0.0,WR
Brandon Johnson,DEN,7.3,10.8,7.3,-7.9750000000000005,-7.9750000000000005,-7.7562500000000005,0.0,WR
Jaelon Darden,CLE,7.0,10.4,6.0,-7.99375,-8.05625,-7.78125,0.0,WR
C.J. Saunders,CAR,6.8,6.9,6.9,-8.00625,-8.0,-8.0,0.0,WR
Dez Fitzpatrick,PIT,6.6,6.7,6.7,-8.01875,-8.012500000000001,-8.012500000000001,0.0,WR
Keke Coutee,MIA,6.6,6.6,6.6,-8.01875,-8.01875,-8.01875,0.0,WR
Cody White,PIT,6.6,6.7,6.7,-8.01875,-8.012500000000001,-8.012500000000001,0.0,WR
Anthony Schwartz,CLE,6.6,8.3,6.4,-8.01875,-8.03125,-7.9125000000000005,0.0,WR
James Proche II,BAL,6.5,9.3,5.7,-8.025,-8.075000000000001,-7.8500000000000005,0.0,WR
Keelan Cole Sr.,LV,6.5,6.7,6.7,-8.025,-8.012500000000001,-8.012500000000001,0.0,WR
Mason Kinsey,TEN,6.4,6.4,6.4,-8.03125,-8.03125,-8.03125,0.0,WR
Michael Woods II,CLE,6.4,6.4,6.4,-8.03125,-8.03125,-8.03125,0.0,WR
Racey McMath,TEN,6.3,6.3,6.3,-8.0375,-8.0375,-8.0375,0.0,WR
Dax Milne,WAS,6.3,6.4,6.4,-8.0375,-8.03125,-8.03125,0.0,WR
Danny Gray,SF,6.3,15.2,3.8,-8.0375,-8.19375,-7.48125,0.0,WR
Trent Taylor,CIN,6.2,6.5,6.4,-8.043750000000001,-8.03125,-8.025,0.0,WR
Malik Turner,IND,6.2,6.2,6.2,-8.043750000000001,-8.043750000000001,-8.043750000000001,0.0,WR
Cam Sims,LV,6.1,6.9,6.8,-8.05,-8.00625,-8.0,0.0,WR
Tylan Wallace,BAL,6.1,8.7,6.2,-8.05,-8.043750000000001,-7.8875,0.0,WR
Chris Conley,SF,6.1,6.4,6.4,-8.05,-8.03125,-8.03125,0.0,WR
Mike Strachan,IND,6.0,5.9,5.9,-8.05625,-8.0625,-8.0625,0.0,WR
Vyncint Smith,IND,6.0,5.9,5.9,-8.05625,-8.0625,-8.0625,0.0,WR
Tim Jones,JAC,5.8,7.3,5.7,-8.06875,-8.075000000000001,-7.9750000000000005,0.0,WR
Josh Ali,ATL,5.7,5.8,5.8,-8.075000000000001,-8.06875,-8.06875,0.0,WR
Erik Ezukanma,MIA,5.6,7.3,5.4,-8.08125,-8.09375,-7.9750000000000005,0.0,WR
Dareke Young,SEA,5.6,8.4,8.4,-8.08125,-7.90625,-7.90625,0.0,WR
Jalen Camp,HOU,5.4,6.0,5.7,-8.09375,-8.075000000000001,-8.05625,0.0,WR
Frank Darby,ATL,5.4,6.3,5.3,-8.09375,-8.1,-8.0375,0.0,WR
Daurice Fountain,CHI,5.1,5.1,5.1,-8.1125,-8.1125,-8.1125,0.0,WR
Nsimba Webster,CHI,5.1,5.0,5.0,-8.1125,-8.11875,-8.11875,0.0,WR
Keith Kirkwood,NO,4.8,6.3,4.7,-8.13125,-8.137500000000001,-8.0375,0.0,WR
James Washington,NO,4.4,6.2,3.9,-8.15625,-8.1875,-8.043750000000001,0.0,WR
Alex Erickson,NYJ,4.4,6.3,3.1,-8.15625,-8.2375,-8.0375,0.0,WR
Miles Boykin,PIT,4.3,6.1,2.7,-8.1625,-8.262500000000001,-8.05,0.0,WR
Ty Scott,KC,4.3,6.3,6.3,-8.1625,-8.0375,-8.0375,0.0,WR
Austin Trammell,LAR,4.1,6.3,2.5,-8.175,-8.275,-8.0375,0.0,WR
Kawaan Baker,NO,3.7,3.4,3.4,-8.200000000000001,-8.21875,-8.21875,0.0,WR
Breshad Perriman,IND,2.8,3.8,3.8,-8.25625,-8.19375,-8.19375,0.0,WR
Jason Brownlee,NYJ,1.9,2.7,2.7,-8.3125,-8.262500000000001,-8.262500000000001,0.0,WR
Kirk Merritt,NO,1.7,2.4,2.4,-8.325000000000001,-8.28125,-8.28125,0.0,WR
Taylor Grimes,DEN,0.8,1.0,1.0,-8.38125,-8.36875,-8.36875,0.0,WR
Britain Covey,PHI,0.2,0.2,0.2,-8.418750000000001,-8.418750000000001,-8.418750000000001,0.0,WR
Justyn Ross,KC,0.0,0.0,0.0,-8.43125,-8.43125,-8.43125,0.0,WR
Andrei Iosivas,CIN,0.0,0.0,0.0,-8.43125,-8.43125,-8.43125,0.0,WR
Cedric Tillman,CLE,0.0,0.0,0.0,-8.43125,-8.43125,-8.43125,0.0,WR
N'Keal Harry,MIN,0.0,0.0,0.0,-8.43125,-8.43125,-8.43125,0.0,WR
Robbie Chosen,MIA,0.0,0.0,0.0,-8.43125,-8.43125,-8.43125,0.0,WR
Parker Washington,JAC,0.0,0.0,0.0,-8.43125,-8.43125,-8.43125,0.0,WR
Kendric Pryor,JAC,0.0,0.0,0.0,-8.43125,-8.43125,-8.43125,0.0,WR
Tyler Scott,CHI,0.0,0.0,0.0,-8.43125,-8.43125,-8.43125,0.0,WR
A.T. Perry,NO,0.0,0.0,0.0,-8.43125,-8.43125,-8.43125,0.0,WR
Demario Douglas,NE,0.0,0.0,0.0,-8.43125,-8.43125,-8.43125,0.0,WR
Justin Shorter,BUF,0.0,0.0,0.0,-8.43125,-8.43125,-8.43125,0.0,WR
Puka Nacua,LAR,0.0,0.0,0.0,-8.43125,-8.43125,-8.43125,0.0,WR
David Sills V,NYG,0.0,0.0,0.0,-8.43125,-8.43125,-8.43125,0.0,WR
Kayshon Boutte,NE,0.0,0.0,0.0,-8.43125,-8.43125,-8.43125,0.0,WR
Derius Davis,LAC,0.0,0.0,0.0,-8.43125,-8.43125,-8.43125,0.0,WR
