Player,Team,FPTS,High_FPTS,Low_FPTS,VAL,F,C,PS,Position
Dax Milne,WAS,6.3,6.4,6.4,-8.2,-8.19375,-8.19375,0.0,WR
Trent Taylor,CIN,6.2,6.5,6.4,-8.20625,-8.19375,-8.1875,0.0,WR
Chris Conley,SF,6.2,6.4,6.4,-8.20625,-8.19375,-8.19375,0.0,WR
Cam Sims,LV,6.1,7.0,6.8,-8.2125,-8.16875,-8.15625,0.0,WR
Tylan Wallace,BAL,6.1,8.7,6.2,-8.2125,-8.20625,-8.05,0.0,WR
Malik Turner,IND,6.0,6.0,6.0,-8.21875,-8.21875,-8.21875,0.0,WR
Tim Jones,JAC,5.8,7.2,5.7,-8.23125,-8.2375,-8.14375,0.0,WR
Vyncint Smith,IND,5.8,5.7,5.7,-8.23125,-8.2375,-8.2375,0.0,WR
Josh Ali,ATL,5.7,5.8,5.8,-8.2375,-8.23125,-8.23125,0.0,WR
Dareke Young,SEA,5.6,8.4,8.4,-8.24375,-8.06875,-8.06875,0.0,WR
Frank Darby,ATL,5.4,6.3,5.3,-8.25625,-8.2625,-8.2,0.0,WR
Jalen Camp,HOU,5.3,6.0,5.3,-8.2625,-8.2625,-8.21875,0.0,WR
Daurice Fountain,CHI,5.1,5.1,5.1,-8.275,-8.275,-8.275,0.0,WR
Nsimba Webster,CHI,5.1,5.0,5.0,-8.275,-8.28125,-8.28125,0.0,WR
Keith Kirkwood,NO,4.8,6.3,4.7,-8.29375,-8.3,-8.2,0.0,WR
Austin Trammell,LAR,4.7,6.4,3.8,-8.3,-8.35625,-8.19375,0.0,WR
James Washington,NO,4.4,6.2,3.9,-8.31875,-8.35,-8.20625,0.0,WR
Alex Erickson,NYJ,4.4,6.3,3.1,-8.31875,-8.4,-8.2,0.0,WR
Miles Boykin,PIT,4.3,6.1,2.7,-8.325,-8.425,-8.2125,0.0,WR
Ty Scott,KC,4.3,6.3,6.3,-8.325,-8.2,-8.2,0.0,WR
Kawaan Baker,NO,3.8,3.4,3.4,-8.35625,-8.38125,-8.38125,0.0,WR
Breshad Perriman,IND,2.8,3.8,3.8,-8.41875,-8.35625,-8.35625,0.0,WR
Ronnie Bell,SF,2.2,3.1,3.1,-8.45625,-8.4,-8.4,0.0,WR
Jason Brownlee,NYJ,1.9,2.7,2.7,-8.475,-8.425,-8.425,0.0,WR
Taylor Grimes,DEN,0.8,1.0,1.0,-8.54375,-8.53125,-8.53125,0.0,WR
Britain Covey,PHI,0.2,0.2,0.2,-8.58125,-8.58125,-8.58125,0.0,WR
Justin Shorter,BUF,0.0,0.0,0.0,-8.59375,-8.59375,-8.59375,0.0,WR
Puka Nacua,LAR,0.0,0.0,0.0,-8.59375,-8.59375,-8.59375,0.0,WR
Andrei Iosivas,CIN,0.0,0.0,0.0,-8.59375,-8.59375,-8.59375,0.0,WR
Cedric Tillman,CLE,0.0,0.0,0.0,-8.59375,-8.59375,-8.59375,0.0,WR
Bryce Ford-Wheaton,NYG,0.0,0.0,0.0,-8.59375,-8.59375,-8.59375,0.0,WR
Quintez Cephus,DET,0.0,0.0,0.0,-8.59375,-8.59375,-8.59375,0.0,WR
Derius Davis,LAC,0.0,0.0,0.0,-8.59375,-8.59375,-8.59375,0.0,WR
A.T. Perry,NO,0.0,0.0,0.0,-8.59375,-8.59375,-8.59375,0.0,WR
Xavier Hutchinson,HOU,0.0,0.0,0.0,-8.59375,-8.59375,-8.59375,0.0,WR
Kendric Pryor,JAC,0.0,0.0,0.0,-8.59375,-8.59375,-8.59375,0.0,WR
Tim Patrick,DEN,0.0,0.0,0.0,-8.59375,-8.59375,-8.59375,0.0,WR
Demetric Felton Jr.,CLE,0.0,0.0,0.0,-8.59375,-8.59375,-8.59375,0.0,WR
Demario Douglas,NE,0.0,0.0,0.0,-8.59375,-8.59375,-8.59375,0.0,WR
Kayshon Boutte,NE,0.0,0.0,0.0,-8.59375,-8.59375,-8.59375,0.0,WR
Parker Washington,JAC,0.0,0.0,0.0,-8.59375,-8.59375,-8.59375,0.0,WR
N'Keal Harry,MIN,0.0,0.0,0.0,-8.59375,-8.59375,-8.59375,0.0,WR
Tyler Scott,CHI,0.0,0.0,0.0,-8.59375,-8.59375,-8.59375,0.0,WR
Robbie Chosen,MIA,0.0,0.0,0.0,-8.59375,-8.59375,-8.59375,0.0,WR
Justyn Ross,KC,0.0,0.0,0.0,-8.59375,-8.59375,-8.59375,0.0,WR
Travis Kelce,KC,234.7,346.9,219.4,7.94375,6.987500000000001,14.956249999999999,66.0,TE
Mark Andrews,BAL,164.7,235.5,146.5,3.5687499999999996,2.4312500000000004,7.99375,51.0,TE
T.J. Hockenson,MIN,157.8,233.6,141.2,3.137500000000001,2.0999999999999996,7.875,38.0,TE
George Kittle,SF,146.5,216.1,138.2,2.4312500000000004,1.9124999999999996,6.78125,28.0,TE
Darren Waller,NYG,139.1,230.7,127.8,1.96875,1.2625000000000002,7.69375,19.0,TE
Dallas Goedert,PHI,133.9,223.9,121.2,1.6437500000000007,0.8500000000000005,7.268750000000001,13.0,TE
Kyle Pitts,ATL,128.1,182.0,120.6,1.28125,0.8125,4.65,7.0,TE
Evan Engram,JAC,118.8,180.2,111.9,0.7000000000000002,0.2687500000000007,4.5375,4.0,TE
Pat Freiermuth,PIT,116.6,164.6,112.9,0.5625,0.3312500000000007,3.5625,2.0,TE
Dalton Schultz,HOU,111.2,184.4,102.7,0.22500000000000053,-0.30624999999999947,4.800000000000001,1.0,TE
David Njoku,CLE,110.7,156.5,106.9,0.19375000000000053,-0.04374999999999929,3.0562500000000004,0.0,TE
Chigoziem Okonkwo,TEN,107.6,163.1,98.0,0.0,-0.5999999999999996,3.46875,0.0,TE
Greg Dulcich,DEN,107.6,155.0,104.3,0.0,-0.20624999999999982,2.9625000000000004,0.0,TE
Tyler Higbee,LAR,106.8,168.3,98.3,-0.04999999999999982,-0.5812499999999998,3.793750000000001,0.0,TE
Gerald Everett,LAC,100.5,169.9,92.3,-0.44374999999999964,-0.9562499999999998,3.8937500000000007,0.0,TE
Dalton Kincaid,BUF,93.4,123.7,84.6,-0.8874999999999993,-1.4375,1.0062500000000005,0.0,TE
Juwan Johnson,NO,92.9,121.8,86.7,-0.9187499999999993,-1.3062499999999995,0.8875000000000002,0.0,TE
Cole Kmet,CHI,88.1,117.2,74.9,-1.21875,-2.0437499999999993,0.6000000000000005,0.0,TE
Irv Smith Jr.,CIN,87.5,127.2,80.4,-1.2562499999999996,-1.6999999999999993,1.2250000000000005,0.0,TE
Noah Fant,SEA,85.2,124.9,74.3,-1.3999999999999995,-2.08125,1.0812500000000007,0.0,TE
Sam LaPorta,DET,84.3,117.7,78.5,-1.4562499999999998,-1.8187499999999996,0.6312500000000005,0.0,TE
Hunter Henry,NE,83.6,141.6,72.5,-1.5,-2.1937499999999996,2.125,0.0,TE
